lable,landmark_0_x,landmark_0_y,landmark_1_x,landmark_1_y,landmark_2_x,landmark_2_y,landmark_3_x,landmark_3_y,landmark_4_x,landmark_4_y,landmark_5_x,landmark_5_y,landmark_6_x,landmark_6_y,landmark_7_x,landmark_7_y,landmark_8_x,landmark_8_y,landmark_9_x,landmark_9_y,landmark_10_x,landmark_10_y,landmark_11_x,landmark_11_y,landmark_12_x,landmark_12_y,landmark_13_x,landmark_13_y,landmark_14_x,landmark_14_y,landmark_15_x,landmark_15_y,landmark_16_x,landmark_16_y,landmark_17_x,landmark_17_y,landmark_18_x,landmark_18_y,landmark_19_x,landmark_19_y,landmark_20_x,landmark_20_y,landmark_21_x,landmark_21_y,landmark_22_x,landmark_22_y,landmark_23_x,landmark_23_y,landmark_24_x,landmark_24_y,landmark_25_x,landmark_25_y,landmark_26_x,landmark_26_y,landmark_27_x,landmark_27_y,landmark_28_x,landmark_28_y,landmark_29_x,landmark_29_y,landmark_30_x,landmark_30_y,landmark_31_x,landmark_31_y,landmark_32_x,landmark_32_y
0,0.549690425,0.173297226,0.552692771,0.150244847,0.556661248,0.150043786,0.561173379,0.149762854,0.540397227,0.149368972,0.535262167,0.148419812,0.529225528,0.147749737,0.560392976,0.155292839,0.521994412,0.150765866,0.553524554,0.1923538,0.540427387,0.190928519,0.588497221,0.285165489,0.486244112,0.274655372,0.59708482,0.426716983,0.474711061,0.423796713,0.60695529,0.552698851,0.472099394,0.555797517,0.605296373,0.588177562,0.470819682,0.598772705,0.606516302,0.590300083,0.47698772,0.601878524,0.605060756,0.579844117,0.480044454,0.589929044,0.568672121,0.565341055,0.513938248,0.562472999,0.560337245,0.761417806,0.51135695,0.755420625,0.554201543,0.930188179,0.489213318,0.918480515,0.543109119,0.955703616,0.49249804,0.93802309,0.580167234,0.98937422,0.471065372,0.97766
0,0.552069485,0.175727561,0.555498064,0.153024375,0.559271157,0.152682096,0.563899875,0.152228847,0.544239342,0.152073666,0.539956689,0.150940746,0.533394396,0.149813503,0.56125623,0.15687272,0.523840487,0.152204171,0.556246042,0.194410935,0.543838799,0.193066239,0.589045763,0.286440194,0.486318409,0.274913907,0.598137856,0.42987141,0.473482341,0.422845989,0.60406965,0.551611543,0.476370752,0.55257529,0.603134453,0.588482499,0.475321889,0.594093621,0.604140103,0.591024935,0.483088493,0.595841765,0.602793753,0.58044076,0.484281212,0.582404256,0.569167256,0.563092411,0.513348937,0.55888617,0.560446858,0.756198168,0.510632634,0.753185809,0.555401623,0.930679142,0.489493847,0.919629455,0.545131385,0.957972348,0.49254781,0.938894689,0.581455231,0.989224136,0.473191828,0.976867199
0,0.555283606,0.164130688,0.560501337,0.139308393,0.56500107,0.139487475,0.568114281,0.139750391,0.548493207,0.137470469,0.54412818,0.136630371,0.53917712,0.13492398,0.565683424,0.144140437,0.52598089,0.136034846,0.559113801,0.183047637,0.546712637,0.178821594,0.591242909,0.270639658,0.486220032,0.261940926,0.618236303,0.409452587,0.462779105,0.412628561,0.643705308,0.524980426,0.451276124,0.538450539,0.645626843,0.567298889,0.450293839,0.572975218,0.64038533,0.570314109,0.457487077,0.574605167,0.637132227,0.558130682,0.460803092,0.5639925,0.570261002,0.555588603,0.513022065,0.551718175,0.561161578,0.745908141,0.511780441,0.74152714,0.555913508,0.91388756,0.489846379,0.904663444,0.544332266,0.942291379,0.493508995,0.926687121,0.582129717,0.986272871,0.472908884,0.966719449
0,0.527639747,0.05109803,0.534041584,0.035388045,0.539085209,0.035725057,0.543806791,0.036360033,0.524572492,0.037161231,0.521661103,0.03851122,0.518909454,0.039863333,0.554334044,0.047619231,0.519490004,0.05130104,0.537216365,0.071428038,0.524920821,0.071091786,0.592821479,0.171296582,0.495320052,0.158349305,0.601284266,0.273762554,0.482732445,0.299187988,0.557558358,0.164227232,0.50175494,0.194601253,0.543669641,0.143756151,0.504557848,0.198910251,0.542609215,0.134961575,0.508635342,0.188840389,0.544854701,0.145217404,0.510336757,0.194959089,0.565743804,0.44435364,0.507066429,0.438560814,0.556643605,0.647766888,0.501482248,0.632920384,0.540623367,0.810962796,0.506645977,0.807591856,0.53261447,0.834996581,0.514113307,0.833031178,0.551647305,0.879449129,0.48083815,0.861424685
0,0.549938619,0.08901497,0.556161284,0.076707192,0.561141193,0.078762963,0.565683544,0.081610844,0.54497546,0.076714247,0.541134417,0.078377515,0.537503123,0.079670019,0.572636306,0.09806139,0.532778978,0.094109371,0.559140861,0.112122349,0.543222606,0.111476421,0.59525311,0.23603943,0.498639524,0.209408894,0.608200908,0.371858865,0.471335679,0.329040736,0.578794301,0.302508533,0.505688906,0.262455672,0.5736112,0.287348628,0.514808476,0.244662613,0.568090856,0.267224044,0.523383677,0.233320907,0.565118194,0.274227083,0.522297084,0.242176086,0.561952651,0.494137615,0.50676173,0.484133333,0.551588833,0.692242205,0.504449308,0.677348733,0.543537557,0.852027833,0.506026208,0.84815383,0.537284911,0.875729084,0.51475668,0.874417484,0.547648668,0.921364248,0.477551728,0.898827791
0,0.544812977,0.127680153,0.551413476,0.113017552,0.555311501,0.115457967,0.560702503,0.117797442,0.539546251,0.112326249,0.535471976,0.113357894,0.531585515,0.114632227,0.563800931,0.132814333,0.525552511,0.129077509,0.552583277,0.15004383,0.537145555,0.149313077,0.583076656,0.238239601,0.506935954,0.257743537,0.582092822,0.307787567,0.495579153,0.376797318,0.547558188,0.313780993,0.50836128,0.36830622,0.54014504,0.325314015,0.514317274,0.364288211,0.536333501,0.314729095,0.51841414,0.353223622,0.538322449,0.31612727,0.518237472,0.355948985,0.557183266,0.50789243,0.50793463,0.501921177,0.539479911,0.707842648,0.497103244,0.693479419,0.53610903,0.879873157,0.500200868,0.877502918,0.531071603,0.904495597,0.507271111,0.906190693,0.53837502,0.946005821,0.47167632,0.923927844
0,0.547078848,0.144813627,0.55398643,0.133334115,0.558485687,0.134777725,0.562842786,0.136578754,0.543115199,0.132897496,0.539625525,0.133993939,0.535548508,0.135611534,0.569102526,0.154330254,0.532347381,0.149794787,0.554814577,0.166495115,0.540606499,0.164506555,0.590451002,0.296184689,0.498469532,0.259475082,0.596025467,0.42185986,0.475001931,0.355377913,0.553254306,0.369908065,0.523192585,0.335714638,0.539080262,0.366459131,0.53859818,0.337571651,0.53643924,0.355500996,0.544804454,0.325926304,0.539305747,0.357969612,0.538660765,0.32828027,0.557375014,0.546431363,0.500153959,0.532439947,0.549231887,0.742469966,0.493594319,0.722237706,0.52659452,0.90311116,0.490328223,0.896996439,0.515643775,0.929863095,0.496155739,0.925148308,0.536877692,0.969730377,0.464231759,0.946658492
0,0.462699145,0.177429065,0.466405928,0.157732919,0.467596233,0.156759396,0.46837154,0.155843869,0.467965454,0.157100558,0.470173568,0.155775994,0.472525537,0.154456079,0.481029481,0.159107059,0.486180127,0.158511698,0.468665481,0.194898546,0.470133126,0.195831016,0.500020266,0.281908512,0.500764191,0.277419627,0.487872332,0.431267798,0.490976453,0.4340114,0.457574546,0.539881587,0.469621181,0.544942498,0.44823584,0.578628182,0.463984191,0.577569366,0.44454056,0.578753591,0.458427429,0.576637924,0.447943509,0.565439224,0.46004647,0.564983487,0.490244895,0.565925896,0.493017823,0.563989878,0.442938745,0.75736928,0.458960742,0.741126597,0.448544115,0.953416169,0.452137977,0.915374756,0.460821986,0.9739694,0.458490849,0.947462022,0.400485963,0.970966935,0.405308992,0.933459878
0,0.484740406,0.153512001,0.481503606,0.132732049,0.482331395,0.131424293,0.481111974,0.130147919,0.49422425,0.133537143,0.499729156,0.1330138,0.504739881,0.132537708,0.47850737,0.138242185,0.509977877,0.143089965,0.481060416,0.165872335,0.492870599,0.170786843,0.441280633,0.258685201,0.549773216,0.274624944,0.422684044,0.425229698,0.55596149,0.427565813,0.410908222,0.557348013,0.544136226,0.553345025,0.409455776,0.59404701,0.543044865,0.587075591,0.413560271,0.595883489,0.537362039,0.587974131,0.415302962,0.581423283,0.534775078,0.578374982,0.451296866,0.557614148,0.511272073,0.56260407,0.439944237,0.762393534,0.494900674,0.753686488,0.434612453,0.95843178,0.481584579,0.957839429,0.441463679,0.987379372,0.47267589,0.984878182,0.398242861,0.966164827,0.474587023,0.959761202
0,0.539674461,0.155415177,0.534460723,0.135783285,0.530292094,0.134118319,0.525794625,0.132281303,0.544124603,0.138181508,0.546794474,0.138058841,0.549262285,0.13778463,0.51644212,0.13928996,0.550518692,0.147519067,0.533304811,0.168782055,0.541224301,0.172182247,0.460835665,0.25979495,0.560728848,0.278224915,0.435145676,0.415756285,0.557890832,0.435079575,0.446334153,0.512996078,0.551244915,0.568852842,0.446754485,0.550325751,0.550861061,0.60340029,0.459250003,0.539952278,0.547997594,0.604097188,0.461259753,0.529098213,0.54668659,0.591712475,0.458664745,0.555761635,0.511943758,0.567949355,0.445848137,0.750603974,0.498464525,0.773565233,0.42986691,0.936764836,0.483509541,0.973693967,0.426071018,0.973850369,0.473679245,0.997074962,0.442372292,0.928111672,0.495690137,0.957078636
0,0.544748724,0.187714785,0.542576134,0.16752404,0.542615712,0.167275056,0.543183863,0.167102411,0.547367036,0.166168317,0.538743675,0.165203214,0.532655001,0.164296031,0.533183634,0.171803713,0.513743222,0.168265551,0.540397346,0.204971403,0.544262171,0.203169942,0.52795738,0.309262812,0.467759341,0.274449468,0.511200249,0.447033525,0.43502602,0.408110887,0.50704658,0.557168186,0.441360593,0.558154345,0.504818797,0.597768188,0.431204289,0.609050393,0.505036831,0.597570658,0.444160014,0.609580457,0.504301667,0.583296418,0.44894129,0.599675238,0.479112208,0.570371747,0.449045062,0.570784152,0.470447183,0.754743218,0.454299867,0.772084475,0.451362789,0.929880381,0.441663295,0.952551484,0.438512385,0.962047875,0.424761087,0.984477878,0.494608551,0.970462143,0.50059706,0.98742801
0,0.466824979,0.17019175,0.474043101,0.159512535,0.47984609,0.161970273,0.484360695,0.160840601,0.461208731,0.155873314,0.457500666,0.157732502,0.453439683,0.160869047,0.48964265,0.165520936,0.448750705,0.165326789,0.475984693,0.195357174,0.461000532,0.194356516,0.518061578,0.307459086,0.41598925,0.280082524,0.518720329,0.448437482,0.398315936,0.408820182,0.511515439,0.561836779,0.389571339,0.533195376,0.512492478,0.60363847,0.383201271,0.57859683,0.505245805,0.602514803,0.390710026,0.578651905,0.501979172,0.589587331,0.394972771,0.566044569,0.483022094,0.585493267,0.421127677,0.568930566,0.4763982,0.772593915,0.399526,0.750153303,0.454760164,0.927062631,0.395323187,0.916013241,0.439876109,0.955274343,0.405440271,0.941059589,0.48770237,0.987990439,0.37137422,0.977062762
0,0.518131554,0.17240943,0.517859638,0.155773506,0.520035386,0.157066032,0.522830546,0.158386096,0.510644138,0.153719276,0.506898463,0.154413417,0.501608253,0.156077266,0.518184483,0.169020399,0.484091073,0.167075098,0.518884599,0.19446525,0.509120405,0.193717569,0.545245886,0.324499249,0.434155077,0.287721694,0.549717963,0.464158535,0.408448339,0.414751381,0.555445492,0.57604152,0.390576541,0.522133112,0.55457145,0.616153717,0.379939586,0.557076573,0.551446974,0.615364492,0.387174606,0.556353748,0.549271524,0.602156043,0.393911034,0.547653258,0.496131927,0.598938882,0.43259564,0.572560251,0.478991807,0.793543994,0.422212332,0.762554109,0.442540288,0.949375629,0.397527844,0.887962699,0.429763466,0.964817762,0.39792031,0.891700029,0.438632607,1.053697705,0.387761384,0.97368449
0,0.549470127,0.164108947,0.551430345,0.144104213,0.553849101,0.144372359,0.555815697,0.144149289,0.542767942,0.139775187,0.539142549,0.137098029,0.535134315,0.135474205,0.549431384,0.150704116,0.51837194,0.141937509,0.549462438,0.181099743,0.540409863,0.1759765,0.552630186,0.299789548,0.467527121,0.250782549,0.544732869,0.434766024,0.449670702,0.389734566,0.558662832,0.525274992,0.480251819,0.502197444,0.562167108,0.561465681,0.482141882,0.553191841,0.554770231,0.555725455,0.49435097,0.545426011,0.549321592,0.541312218,0.495584786,0.53144151,0.528549373,0.556585133,0.477605253,0.559623539,0.573787153,0.754022658,0.47743538,0.786485434,0.479310066,0.79845947,0.462651908,0.981787026,0.465417385,0.787084043,0.454430938,1.01362431,0.468729943,0.894960582,0.481618792,1.08960712
0,0.557552159,0.152941003,0.563737154,0.142532676,0.567545891,0.145659894,0.570572734,0.148623466,0.552255988,0.135690808,0.547154605,0.133519322,0.54271239,0.132416382,0.569992065,0.163943991,0.531319022,0.146456569,0.560403168,0.176931009,0.54722935,0.169599682,0.565370917,0.315355301,0.487373739,0.247693807,0.562755406,0.450515151,0.435539216,0.348876148,0.60689801,0.467904538,0.376866728,0.414811879,0.619967282,0.483808279,0.358458638,0.427030534,0.621528447,0.471567035,0.360086918,0.431282073,0.616042793,0.466575533,0.368284822,0.433251798,0.523354292,0.58184737,0.479937404,0.561304092,0.504489124,0.759365618,0.527494252,0.725916028,0.467279822,0.933655322,0.467012227,0.898623407,0.449987769,0.954173088,0.446655422,0.898989499,0.484956861,0.987465322,0.479732573,0.98036927
0,0.515406191,0.164093763,0.521186471,0.152434081,0.525120795,0.15552181,0.528439164,0.158733606,0.509739101,0.146927416,0.504876912,0.146298051,0.500465214,0.146295562,0.530889273,0.173404798,0.491303235,0.160263211,0.519618094,0.187813669,0.505114675,0.181779817,0.534335911,0.317428321,0.452787697,0.268188894,0.504580319,0.447902352,0.45649001,0.408666074,0.48503837,0.565016687,0.530057549,0.454039365,0.48264572,0.595593572,0.543765485,0.462508142,0.484396279,0.604998112,0.549323738,0.450831473,0.485220641,0.585741282,0.544714093,0.448377073,0.508884668,0.579074025,0.455952942,0.579438746,0.546796024,0.735338032,0.435913086,0.754067004,0.488091946,0.880611479,0.420173109,0.957362413,0.464711457,0.892011225,0.41105184,0.968239129,0.51141417,0.979853213,0.439312249,1.024166703
0,0.52424705,0.180176288,0.531830132,0.170151979,0.535292983,0.17411603,0.539568067,0.178629696,0.521270931,0.165074959,0.516510367,0.164909661,0.5124228,0.165046588,0.540615439,0.195749685,0.502885282,0.178750873,0.527592123,0.20399864,0.514383256,0.198423475,0.538044095,0.335055947,0.458594829,0.288535625,0.556468189,0.458515316,0.425819278,0.399626166,0.591901839,0.522710979,0.386180431,0.495580435,0.601336896,0.548880577,0.374303669,0.523273766,0.601090312,0.544990242,0.37545073,0.539020419,0.595430195,0.536078274,0.381758898,0.538251042,0.498829067,0.584629953,0.454521388,0.569871485,0.473460853,0.755184174,0.471340358,0.755412519,0.427199155,0.905979395,0.433361411,0.939536035,0.414009422,0.932019591,0.417916924,0.962399185,0.451065212,0.955079257,0.45017606,0.985474527
0,0.54086405,0.175201789,0.545575976,0.15958409,0.549448907,0.161339805,0.553257763,0.163400248,0.533685386,0.156858712,0.528466046,0.157554299,0.523780584,0.158519402,0.554542005,0.175147772,0.513376236,0.171456262,0.544750214,0.196024597,0.530436218,0.195981622,0.56776756,0.326601684,0.478458971,0.289073974,0.551714063,0.475838661,0.483340472,0.429051161,0.550245285,0.579493165,0.54672426,0.542153835,0.545339465,0.618890166,0.56082046,0.573173165,0.549370348,0.611765504,0.569395304,0.575198412,0.546981871,0.599212289,0.565668225,0.568158269,0.53761667,0.597889245,0.483466655,0.581827581,0.540259302,0.804562271,0.467982918,0.797600269,0.486736566,0.930005193,0.457475662,0.977656841,0.468310714,0.935084522,0.451604784,0.997504592,0.505919158,0.987596214,0.478505433,1.065012574
0,0.598174453,0.161111817,0.603788912,0.145891249,0.609085977,0.148303896,0.612771809,0.150802895,0.591017425,0.143474981,0.586077094,0.144288182,0.580752075,0.146214768,0.614998639,0.164038435,0.569419861,0.16135481,0.603905439,0.185011551,0.587863743,0.183808967,0.622199595,0.322599173,0.531646132,0.282237589,0.631129503,0.477536857,0.505054891,0.429836541,0.651994348,0.59531194,0.500808656,0.569110096,0.657032609,0.644855857,0.48023957,0.606696904,0.657115221,0.644071877,0.490597844,0.612090588,0.650579572,0.626613975,0.50391376,0.602961242,0.586482704,0.605810344,0.531334579,0.585269988,0.577438116,0.842728615,0.537279546,0.822333574,0.532464266,1.012868047,0.472355992,0.995678365,0.517333627,1.01203537,0.460889488,0.989616692,0.536844611,1.118774056,0.470654041,1.076108217
0,0.634420455,0.156302616,0.636982918,0.140504688,0.640076399,0.14229925,0.643366158,0.144321606,0.625174403,0.137424096,0.620003283,0.138008848,0.614289939,0.139451653,0.639358699,0.157654643,0.598916292,0.15319705,0.636274934,0.180049539,0.622234344,0.179816797,0.64983505,0.328272104,0.553609312,0.274612755,0.661193788,0.478568345,0.513600886,0.419506043,0.692347229,0.583680689,0.473033965,0.553976357,0.700197041,0.622086883,0.447818816,0.59636277,0.703464806,0.618353486,0.458950162,0.606291175,0.698881269,0.607030034,0.471899092,0.595255494,0.61389792,0.612112403,0.558204412,0.598373234,0.604797661,0.835848033,0.559320569,0.833408296,0.583787978,1.022846937,0.549481988,1.000704527,0.576104164,1.047875762,0.543458641,1.073226452,0.593617022,1.086067557,0.562890172,1.096915841
0,0.61192143,0.155583009,0.620360553,0.140010387,0.625747979,0.141658753,0.630829632,0.143473521,0.607869744,0.137400746,0.604661167,0.138338968,0.600654781,0.139701709,0.632888079,0.155978456,0.591251552,0.15501526,0.622899592,0.180306479,0.605722249,0.17973657,0.649646044,0.334200919,0.549806952,0.27685222,0.643481672,0.494056016,0.539765656,0.433751822,0.631563485,0.619595349,0.610963464,0.488572866,0.630179644,0.662700236,0.629568815,0.505215228,0.624585688,0.662492037,0.635743976,0.488525629,0.619878232,0.648754716,0.630698204,0.480886102,0.596942246,0.629683554,0.546171606,0.610485971,0.581891418,0.862024307,0.523795962,0.848040342,0.553052604,1.006503701,0.503319085,1.015971541,0.540240228,1.027240992,0.501949906,1.01588881,0.556893587,1.102355003,0.479893714,1.095497966
0,0.48941645,0.199822932,0.494304866,0.177652583,0.496294767,0.176616699,0.498223603,0.175498009,0.494284958,0.17723605,0.496186912,0.175917476,0.498192757,0.174219102,0.515661061,0.176271915,0.515357971,0.175862983,0.497687131,0.218194023,0.496923894,0.219025061,0.551629603,0.303045213,0.512236297,0.30484879,0.553555846,0.465172619,0.490884155,0.458076626,0.527095973,0.616413534,0.463807642,0.559760451,0.527776301,0.665864885,0.455115229,0.598028839,0.513697386,0.659389079,0.453122348,0.599811018,0.511937022,0.644693077,0.458868593,0.587490499,0.526093423,0.608873367,0.503545225,0.606320739,0.485102594,0.827588558,0.485034525,0.810521245,0.472377211,1.017951846,0.479601324,0.986729383,0.489024103,1.092724681,0.486314833,1.074585557,0.424963176,1.031191707,0.429782867,1.009990215
0,0.451168239,0.196958348,0.451566488,0.177064478,0.45061484,0.176212341,0.44943139,0.175539479,0.457847565,0.177970201,0.461341351,0.177663445,0.465006739,0.177305996,0.455108702,0.180875644,0.475162894,0.184705511,0.45035702,0.213354453,0.456519395,0.214867443,0.434960693,0.277008325,0.51625371,0.31414938,0.417345583,0.432723641,0.530374289,0.470398784,0.394888252,0.554598868,0.485656083,0.51176244,0.389020532,0.5867064,0.47634241,0.541895092,0.391437262,0.588997245,0.472827971,0.528335273,0.393818021,0.578721285,0.472415954,0.52217406,0.427828252,0.590370715,0.473762542,0.606793106,0.40375334,0.76585573,0.438229054,0.760860026,0.431564957,0.94706738,0.425504059,0.925742924,0.446856707,0.971846044,0.430010289,0.964851677,0.394139141,0.962239563,0.392021596,0.927237272
0,0.548918724,0.191698074,0.544956028,0.170529291,0.541161835,0.168870896,0.537014186,0.167283788,0.552315652,0.172644988,0.553834856,0.17254664,0.555375278,0.172295496,0.527655184,0.173767179,0.553332686,0.179332107,0.542186499,0.209226876,0.548692822,0.210426033,0.475675106,0.290588051,0.549598634,0.283775419,0.456511408,0.459376872,0.560246527,0.46128282,0.466232747,0.585689783,0.584537923,0.615099192,0.462073535,0.620592892,0.588807702,0.657039225,0.472188771,0.616904914,0.58902061,0.657112658,0.477137715,0.606627643,0.586904287,0.644724131,0.448856503,0.601669252,0.495534778,0.616686702,0.439215153,0.791144729,0.506419182,0.855600536,0.413281947,0.98307538,0.486298263,1.032102346,0.407220811,1.005162954,0.463415921,1.126088381,0.41721195,0.962019742,0.496402442,1.063678861
0,0.648925185,0.310160339,0.652546048,0.293214262,0.650116682,0.290437579,0.647910357,0.287894964,0.661958575,0.300173908,0.665726781,0.302526057,0.669187725,0.304820806,0.647664905,0.293020874,0.672969103,0.317468524,0.641397655,0.321215957,0.649474382,0.330073804,0.588152587,0.370707482,0.681661367,0.471921563,0.522119105,0.490844905,0.65012753,0.634802282,0.471182048,0.606347919,0.59676975,0.699384034,0.446374357,0.640589595,0.584048927,0.717535138,0.450884193,0.647316933,0.57708925,0.703476071,0.458796859,0.637351036,0.580871224,0.693238616,0.518980145,0.662381172,0.570876062,0.720233202,0.446280271,0.838635564,0.511985719,0.909799397,0.400720567,0.993939877,0.47094062,1.086102843,0.402417779,1.079847813,0.436437577,1.121132731,0.394315094,0.966395497,0.440614283,1.06140995
0,0.422680974,0.149217427,0.430677444,0.133069903,0.434852719,0.134017169,0.439651221,0.13546285,0.423054546,0.132823944,0.421676993,0.13351506,0.42043215,0.134239748,0.453283757,0.149595484,0.426808208,0.14695631,0.42989257,0.171619549,0.422147661,0.171398267,0.467720151,0.2744914,0.414592326,0.271759212,0.452804893,0.43087858,0.391953349,0.422943592,0.409882456,0.546449602,0.36303851,0.530340791,0.39218384,0.589823425,0.354442805,0.564582646,0.392860949,0.581016541,0.352670729,0.566425323,0.394739032,0.57308507,0.357977867,0.556159377,0.419978321,0.57463479,0.38291499,0.563156188,0.378246248,0.788178682,0.352361649,0.76041466,0.363488972,0.980713785,0.346873134,0.94788605,0.370980561,1.003105998,0.35750106,0.979039609,0.306536794,0.979689538,0.299197704,0.961248577
0,0.396636933,0.128258973,0.403511941,0.110878989,0.408666611,0.111208625,0.412911355,0.112376049,0.39208746,0.113178611,0.38899833,0.11493694,0.385623544,0.116453201,0.420184493,0.125214562,0.38323909,0.12707828,0.405031234,0.149733216,0.391942412,0.148959979,0.447213084,0.261588246,0.360139191,0.264188677,0.450980753,0.411701828,0.342336982,0.394732356,0.438714206,0.540119886,0.333562851,0.503382504,0.441812932,0.584340155,0.329784334,0.544414699,0.429343104,0.583521605,0.332942992,0.545066118,0.423891217,0.571158469,0.337535501,0.532099247,0.414324939,0.551653504,0.366991818,0.545848846,0.400623411,0.770413935,0.356294751,0.752976477,0.397841871,0.954488575,0.361579239,0.940865695,0.400015324,0.976355433,0.369338512,0.97111094,0.379761517,1.014245749,0.315412223,0.97119391
0,0.379424781,0.119081244,0.388282597,0.102286436,0.393206894,0.103688993,0.397943795,0.105653577,0.377333015,0.102962717,0.373466939,0.104410961,0.370655328,0.105697744,0.407927155,0.12094409,0.370488286,0.115421034,0.387807697,0.141453475,0.374957263,0.139686644,0.431337684,0.26120171,0.34191677,0.255646437,0.434128553,0.413736492,0.317128956,0.399457753,0.411236405,0.540534914,0.295387536,0.510684073,0.413662612,0.58642149,0.289321542,0.554121614,0.398602486,0.584691465,0.291966468,0.554884672,0.395209044,0.571312129,0.297014624,0.541500747,0.384604514,0.556144118,0.332060188,0.545294344,0.361984462,0.770541608,0.313916177,0.746989429,0.349649072,0.946018219,0.312490612,0.937510312,0.353652865,0.971614122,0.325476378,0.968269169,0.319090068,0.997368038,0.260372043,0.966772437
0,0.354108214,0.107465945,0.363119811,0.091216974,0.369120568,0.092415929,0.374588102,0.094296239,0.351911038,0.091601312,0.349425972,0.092782632,0.347050041,0.094157614,0.384723574,0.10874135,0.347535312,0.104710624,0.36423263,0.130672589,0.351520449,0.130004004,0.409477264,0.254085302,0.322804749,0.243471041,0.410467207,0.410399497,0.3014189,0.390819937,0.386909127,0.534959555,0.281614691,0.508259237,0.38791737,0.582183301,0.273046613,0.549767375,0.374002755,0.578351915,0.276270807,0.551679909,0.371011704,0.563227415,0.282157779,0.539958417,0.367343813,0.544827878,0.311806262,0.533458233,0.346977413,0.759572506,0.283774465,0.728657663,0.331415236,0.944991112,0.299133301,0.920121253,0.334819913,0.964882195,0.313173443,0.949846983,0.305594236,0.993956268,0.250296414,0.966224372
0,0.300334275,0.205175444,0.308468282,0.190122083,0.312463015,0.191199452,0.317184776,0.192840159,0.295729846,0.188831493,0.291920394,0.189319223,0.288454473,0.189661324,0.323160678,0.205768749,0.284574211,0.200860918,0.308752805,0.226083085,0.294313401,0.22470133,0.349923491,0.347741544,0.243802309,0.321669728,0.348297268,0.493184865,0.22239095,0.466334045,0.343789905,0.611285627,0.212371305,0.584843636,0.344045281,0.649551213,0.203648284,0.627391815,0.337888181,0.648540437,0.211768284,0.629715323,0.334718376,0.635652244,0.218052566,0.616790533,0.310424447,0.633063853,0.251141489,0.620289862,0.298143059,0.826584578,0.235232681,0.803330481,0.283189893,0.977170348,0.230582654,0.953461707,0.277255088,0.98420006,0.236274615,0.959920824,0.26449424,1.030564547,0.215894297,1.001763105
0,0.404322535,0.142450169,0.399366051,0.118763588,0.397538662,0.117865533,0.395794213,0.116925441,0.398521036,0.118233494,0.396295846,0.117001899,0.39382413,0.115581855,0.37586084,0.119559363,0.374396473,0.119527958,0.396001756,0.162369564,0.39533323,0.160642758,0.360251546,0.251082033,0.328660667,0.232020065,0.342252254,0.409260243,0.306126326,0.392868906,0.36463502,0.531544983,0.3309488,0.544376075,0.365207553,0.572276294,0.327171475,0.596416354,0.37517792,0.574059248,0.34163624,0.593839169,0.369946122,0.560092986,0.344420224,0.579017103,0.339343727,0.569851458,0.32792303,0.565767825,0.331239522,0.772018492,0.342861325,0.780252635,0.28913793,0.957698226,0.312578052,0.983746588,0.271853596,0.981953502,0.290047526,0.999551058,0.326818615,0.995942771,0.344038874,1.054193735
0,0.465226591,0.130629733,0.459221154,0.107260063,0.454372823,0.105966903,0.449485451,0.104657084,0.469656736,0.111936569,0.472724468,0.112897269,0.475837886,0.113581374,0.440345347,0.109923206,0.479141235,0.123847567,0.45733875,0.14783074,0.467004925,0.14926748,0.380091757,0.241794705,0.494574815,0.263663828,0.36548546,0.422029376,0.487306744,0.45255205,0.374384552,0.533383369,0.477205962,0.595160246,0.374845773,0.569350243,0.477085114,0.642139018,0.385433882,0.560503364,0.474859267,0.642683387,0.394197583,0.538172483,0.471742243,0.628492355,0.377911478,0.560718179,0.432477355,0.585429072,0.365685254,0.817862093,0.424050361,0.827645123,0.360043496,1.00099504,0.413020968,1.006215692,0.354252547,1.080809474,0.387259036,1.097356558,0.356517911,0.966421485,0.419202477,0.991511703
0,0.404901475,0.061811503,0.415902346,0.041340522,0.420920879,0.041224536,0.427293181,0.041550323,0.408591717,0.04288175,0.407026708,0.043669291,0.405419022,0.044108056,0.444887757,0.059362445,0.414734811,0.058113337,0.412913948,0.084385157,0.404836327,0.085050724,0.473140687,0.220100075,0.392327935,0.209452912,0.470614314,0.398938537,0.37413308,0.367194325,0.456417918,0.550177515,0.354637027,0.496565074,0.459379166,0.601205707,0.346364021,0.535877466,0.444116026,0.595991194,0.347843379,0.53971988,0.43930912,0.581786811,0.353759915,0.529064894,0.43472001,0.542458355,0.384497553,0.528690994,0.415898383,0.751723349,0.359303206,0.727696359,0.396922022,0.938545406,0.348496139,0.926239252,0.402718395,0.963941455,0.361696571,0.960247457,0.35627228,0.994217694,0.310365349,0.979288936
